time,temp,tmin,tmax,rhum,prcp,snwd,wspd,pres,tsun,cldc
2023-07-23,32.0,82.04,98.06,63,0.0,0,9.4,1016.9,,2
2023-07-24,32.1,82.94,96.08000000000001,62,0.0,0,7.9,1019.9,,4
2023-07-25,31.5,82.94,95.0,62,0.0,0,10.8,1019.7,,4
2023-07-26,29.1,75.92,89.96000000000001,76,5.1,0,8.6,1017.9,,7
2023-07-27,27.9,77.0,89.06,78,3.3,0,9.4,1016.9,,7
2023-07-28,28.1,75.92,87.98,78,23.4,0,9.4,1018.3,,7
2023-07-29,30.3,80.96,93.02,71,0.0,0,11.2,1018.6,,5
2023-07-30,30.3,82.04,93.91999999999999,71,0.0,0,9.0,1016.8,,5
2023-07-31,30.8,80.96,93.91999999999999,70,0.3,0,7.9,1016.2,,6
2023-08-01,29.2,80.96,93.91999999999999,73,0.0,0,4.0,1016.8,,5
2023-08-02,29.2,78.98,93.91999999999999,74,6.9,0,5.4,1016.8,,5
2023-08-03,28.7,78.98,91.94,76,11.7,0,7.6,1016.2,,5
2023-08-04,29.1,77.0,91.03999999999999,76,42.9,0,6.1,1015.0,,5
2023-08-05,29.6,80.96,93.91999999999999,73,15.7,0,7.2,1015.5,,5
2023-08-06,31.2,82.04,95.0,70,6.6,0,7.9,1016.8,,4
2023-08-07,31.2,82.94,95.0,71,0.0,0,9.4,1017.9,,4
2023-08-08,31.5,82.94,95.0,69,0.5,0,9.0,1017.5,,4
2023-08-09,30.7,82.94,95.0,73,0.3,0,7.6,1016.2,,4
2023-08-10,30.8,80.96,93.91999999999999,73,1.3,0,7.9,1015.3,,4
2023-08-11,29.4,80.06,93.91999999999999,74,19.3,0,6.1,1015.1,,3
2023-08-12,30.9,82.94,93.02,69,0.0,0,13.0,1015.3,,4
2023-08-13,30.3,82.04,93.91999999999999,71,0.0,0,13.0,1016.4,,6
2023-08-14,31.4,82.94,93.91999999999999,69,0.0,0,12.2,1017.2,,4
2023-08-15,30.6,78.08,96.08000000000001,74,0.8,0,9.4,1015.9,,5
2023-08-16,29.0,78.08,91.94,74,3.8,0,9.0,1015.2,,7
2023-08-17,28.4,75.02,93.02,75,86.9,0,9.4,1016.0,,7
2023-08-18,27.4,77.0,89.96000000000001,81,5.3,0,4.0,1015.5,,6
2023-08-19,28.7,77.0,91.94,77,23.6,0,11.9,1013.9,,6
2023-08-20,27.9,78.08,89.96000000000001,78,4.3,0,13.0,1015.2,,6
2023-08-21,29.9,82.04,91.03999999999999,69,2.5,0,19.4,1015.3,,5
2023-08-22,30.8,80.06,91.94,66,0.8,0,15.8,1013.5,,4
2023-08-23,29.9,80.06,93.02,70,3.0,0,11.9,1012.2,,4
2023-08-24,30.6,78.08,93.91999999999999,64,6.1,0,10.1,1012.7,,4
2023-08-25,29.4,80.96,93.02,69,0.3,0,10.8,1012.4,,4
2023-08-26,29.9,80.06,91.94,66,0.0,0,10.8,1009.8,,3
2023-08-27,29.8,80.06,93.02,72,0.0,0,8.3,1007.7,,4
2023-08-28,29.9,80.06,91.03999999999999,75,1.8,0,9.0,1009.4,,5
2023-08-29,30.1,78.08,93.02,76,12.2,0,18.4,1010.8,,5
2023-08-30,30.6,82.94,93.91999999999999,70,0.0,0,22.0,1010.0,,6
2023-08-31,30.9,78.98,96.08000000000001,73,3.8,0,11.2,1012.8,,5
2023-09-01,29.2,75.92,95.0,74,3.3,0,6.5,1016.5,,5
2023-09-02,28.1,77.0,91.03999999999999,74,2.8,,10.1,1016.4,,5
2023-09-03,28.9,77.0,91.03999999999999,61,0.0,0,14.4,1014.7,,4
2023-09-04,30.0,82.04,91.03999999999999,58,0.0,0,16.9,1014.4,,5
2023-09-05,29.8,80.96,91.94,60,0.0,0,15.5,1015.6,,3
2023-09-06,29.5,78.08,91.94,59,0.0,0,10.1,1015.2,,4
2023-09-07,29.2,78.98,93.02,63,0.0,0,9.0,1013.5,,4
2023-09-08,29.1,75.92,91.94,64,0.0,0,6.8,1013.5,,2
2023-09-09,28.6,77.0,91.94,70,8.4,0,7.6,1013.9,,4
2023-09-10,28.9,77.0,91.03999999999999,74,48.3,0,5.4,1015.3,,4
2023-09-11,29.4,78.98,93.02,72,0.0,0,8.6,1015.9,,4
2023-09-12,30.3,80.06,93.91999999999999,68,0.0,0,10.8,1014.8,,4
2023-09-13,30.6,82.04,96.08000000000001,67,0.3,0,8.6,1012.7,,4
2023-09-14,30.0,78.98,93.02,74,5.1,0,6.1,1011.6,,4
2023-09-15,28.0,78.08,91.03999999999999,79,9.7,0,5.8,1012.7,,5
2023-09-16,28.1,75.92,91.03999999999999,80,111.8,0,5.0,1013.8,,5
2023-09-17,27.9,77.0,91.94,82,21.1,0,6.1,1013.3,,5
2023-09-18,28.7,77.0,93.91999999999999,77,9.9,0,7.2,1012.7,,4
2023-09-19,28.1,73.04,93.02,78,21.1,,10.1,1013.7,,6
2023-09-20,27.6,78.08,91.94,77,2.0,0,8.6,1014.6,,5
2023-09-21,27.9,75.02,93.02,76,8.6,0,6.8,1014.2,,6
2023-09-22,27.5,75.92,91.03999999999999,71,0.0,0,7.6,1012.1,,4
2023-09-23,27.3,75.92,86.0,72,0.3,0,10.1,1011.7,,6
2023-09-24,28.3,71.96,91.03999999999999,72,10.2,0,8.6,1012.7,,6
2023-09-25,27.6,71.96,91.94,78,11.7,0,11.5,1015.6,,6
2023-09-26,29.4,78.08,91.03999999999999,73,3.0,0,11.9,1016.0,,7
2023-09-27,28.2,77.0,89.06,79,39.4,0,9.7,1014.1,,8
2023-09-28,27.8,78.08,89.96000000000001,78,0.0,0,7.6,1012.4,,7
2023-09-29,29.2,80.06,93.02,74,0.0,0,5.4,1013.0,,7
2023-09-30,29.0,80.06,93.02,77,7.4,0,6.8,1014.0,,6
2023-10-01,28.5,78.98,93.02,78,2.3,0,7.2,1013.5,,6
2023-10-02,27.8,78.08,87.08000000000001,76,14.0,0,13.0,1012.7,,6
2023-10-03,28.4,80.06,89.06,63,0.0,0,14.4,1012.4,,3
2023-10-04,28.8,78.08,89.96000000000001,63,0.0,0,11.5,1012.3,,3
2023-10-05,29.0,78.08,91.03999999999999,68,0.0,0,9.4,1012.2,,4
2023-10-06,28.8,75.92,91.94,70,0.0,0,6.1,1011.7,,4
2023-10-07,29.2,78.08,91.94,70,19.3,0,4.3,1012.0,,4
2023-10-08,28.2,75.92,91.03999999999999,77,2.5,0,4.7,1011.1,,4
2023-10-09,27.4,78.08,87.98,72,0.0,0,6.1,1011.3,,7
2023-10-10,28.4,78.08,91.03999999999999,71,0.0,,5.8,1011.6,,6
2023-10-11,28.5,78.08,87.98,80,61.0,0,8.6,1010.6,,7
2023-10-12,30.7,84.02,93.02,71,0.0,0,17.6,1008.6,,7
2023-10-13,30.6,82.94,95.0,73,0.0,0,12.2,1009.8,,6
2023-10-14,28.8,80.06,87.08000000000001,85,40.4,0,10.4,1010.4,,6
2023-10-15,28.3,75.92,89.96000000000001,68,0.0,0,13.7,1008.9,,3
2023-10-16,24.7,69.08,78.98,59,0.0,0,13.3,1010.4,,4
2023-10-17,21.4,62.959999999999994,77.0,51,0.0,0,13.7,1015.5,,1
